MasterCard	5418849713528040	962	18-Aug
MasterCard	5164440570072340	234	18-Apr
MasterCard	5103603529882420	135	19-Jul
Visa	4716913076319040	184	16-Oct
MasterCard	5116624276319650	876	18-Jan
MasterCard	5538275308984440	920	16-Oct
Visa	4916201411329600	152	19-May
MasterCard	5149379817552630	847	19-Jun
Visa	4916950786299170	776	17-Nov
MasterCard	5322325675079560	804	19-Sep
Visa	4532790175964460	795	17-Jul
MasterCard	5529224777748140	54	18-Sep
Visa	4929037195283070	613	19-Sep
Visa	4916261405289540	26	18-Dec
MasterCard	5105365300306270	850	18-Jun
Visa	4532470143916380	941	16-Oct
Visa	4916309908544670	591	15-May
MasterCard	5350754369189810	828	18-Feb
MasterCard	5292854771540540	791	17-Oct
Visa	4539357289587580	528	15-Jun
Visa	4532199097136080	197	16-Mar
Visa	4532300422441810	934	17-Nov
Visa	4539545995636350	663	17-Nov
MasterCard	5508116028758730	256	18-May
Visa	4532214429230760	826	18-Jan
Visa	4916462235825790	112	16-Jan
MasterCard	5275717369889590	792	15-Aug
MasterCard	5331247233608830	500	18-Feb
Visa	4485931733964970	744	16-Jul
MasterCard	5278831847837950	447	17-Mar
Visa	4532143846513380	503	15-Aug
Visa	4556862339002210	317	16-Jun
MasterCard	5443470780779280	666	19-Apr
MasterCard	5277021507148080	678	15-Oct
MasterCard	5476150443654050	140	19-Apr
MasterCard	5380677057796110	50	16-Feb
Visa	4929603688759660	955	16-Aug
Visa	4556923445144610	538	19-Mar
MasterCard	5496031582943310	396	19-Jun
Visa	4485977375193810	689	15-Dec
Visa	4539299234717440	449	18-Jan
Visa	4556430584248740	841	18-Dec
Visa	4532575154093840	361	16-Jun
MasterCard	5327121267911720	803	16-Sep
Visa	4929372524019190	924	17-Jun
MasterCard	5248631288538920	269	16-Apr
Visa	4556253584839380	912	19-Nov
Visa	4716202079769160	952	16-Nov
Visa	4532172793575260	705	17-Aug
Visa	4539585620844790	208	18-Dec
Visa	4929417622377460	48	16-Nov
Visa	4532178026502460	643	18-Jan
MasterCard	5590841583874730	385	16-Apr
MasterCard	5525437916006290	596	16-Apr
MasterCard	5207739854223160	987	17-Feb
Visa	4556750613081170	75	18-Apr
MasterCard	5257519967750120	342	16-Nov
MasterCard	5361528394271820	49	19-Jan
MasterCard	5584453707880950	430	15-Mar
Visa	4556209482776960	581	15-Oct
MasterCard	5189707261344250	441	17-Dec
Visa	4556981093831830	517	16-Jan
Visa	4916134515622690	468	18-Dec
MasterCard	5463132216796700	761	15-Jul
Visa	4532903995707970	989	15-Jun
Visa	4539663173846050	837	19-Sep
MasterCard	5346598041086600	545	15-Dec
MasterCard	5401248364694220	86	18-Jul
MasterCard	5554288265237000	843	19-Jan
MasterCard	5141115041695100	368	17-Oct
MasterCard	5128016817197590	344	15-Feb
Visa	4539044864115280	268	17-May
MasterCard	5266468867004750	886	18-May
Visa	4929577623133810	766	18-Mar
Visa	4539691800614640	763	18-Nov
Visa	4532195991065010	239	15-Apr
Visa	4916050476794000	179	19-Jan
MasterCard	5547894409936440	33	15-Jul
MasterCard	5161526020814360	110	16-Jul
MasterCard	5433809179486450	577	19-Jul
MasterCard	5314979327012260	582	15-Feb
MasterCard	5160547320800740	729	18-Dec
Visa	4916247816840090	473	17-Apr
MasterCard	5218200092266350	715	19-Jun
Visa	4485663779619260	214	17-Aug
MasterCard	5193168371336160	594	19-Dec
MasterCard	5462472131046830	951	15-Feb
Visa	4556310992593720	325	17-Jul
Visa	4556926940612540	446	16-Jun
MasterCard	5106387223481560	251	17-Dec
Visa	4716345257551950	557	18-Jul
Visa	4539017946080480	499	16-Mar
MasterCard	5149721324360740	139	18-Nov
Visa	4485016493746820	618	16-Mar
Visa	4929621115020550	774	18-Feb
MasterCard	5458010872134900	61	16-Nov
Visa	4532669893586220	840	16-Jan
MasterCard	5563013071982160	848	17-Feb
Visa	4716168274667930	275	17-Jul
MasterCard	5250557478444380	140	19-Dec
Visa	4716923190483240	253	17-Aug
MasterCard	5188501653745180	772	15-Aug
MasterCard	5413015016223910	672	16-Jul
MasterCard	5240179625593820	765	15-Sep
MasterCard	5156331358661440	367	17-Jul
Visa	4539525366589630	715	16-Jan
MasterCard	5180610954100240	854	17-Sep
MasterCard	5381193399521060	800	17-Dec
MasterCard	5518204687272170	512	16-Feb
MasterCard	5572718928061420	505	19-Mar
Visa	4556412455699070	322	19-Jun
Visa	4929039815338960	897	18-Apr
MasterCard	5304400273194560	515	18-Jan
MasterCard	5427811634797780	718	15-Apr
Visa	4556112248676000	502	18-Aug
Visa	4539568631831880	347	17-Jul
Visa	4532056744410470	715	15-Aug
Visa	4929925866189030	708	17-Dec
MasterCard	5505280567391170	316	17-Dec
MasterCard	5593106613683600	245	16-Feb
MasterCard	5240820224492700	550	18-Apr
Visa	4929600848703140	187	19-Apr
Visa	4916994819505640	917	17-Mar
Visa	4929327313091660	474	15-May
MasterCard	5405667110624850	997	18-Feb
Visa	4916048677554830	838	17-Apr
Visa	4929505625340880	978	15-Jan
MasterCard	5452710395093470	220	19-Mar
MasterCard	5221889247306880	953	17-Jul
MasterCard	5102376907236050	680	19-Jan
Visa	4532176748250300	430	17-Feb
Visa	4485169208345190	304	17-Nov
MasterCard	5125023272989740	347	16-May
MasterCard	5420739005058020	925	18-Sep
Visa	4532476205243960	247	17-Dec
Visa	4539607679278690	868	16-Apr
Visa	4485457904295370	701	17-Mar
MasterCard	5114422175495000	843	18-Apr
MasterCard	5120496600917110	195	19-Feb
MasterCard	5305615606316640	344	15-Oct
Visa	4485048784144740	992	17-Aug
Visa	4916440312260960	807	18-Dec
Visa	4556365961446900	450	18-Jan
Visa	4556355317608480	976	17-May
Visa	4532670302814030	307	17-Oct
Visa	4716330055616220	75	15-Jun
MasterCard	5413501918961510	128	15-Sep
MasterCard	5246422952813220	697	18-Jul
MasterCard	5292334878109960	30	18-May
MasterCard	5383829010832390	183	17-Oct
MasterCard	5490008398237040	926	15-Jan
MasterCard	5299023157430790	478	17-Oct
Visa	4716141020521250	543	16-Jun
MasterCard	5427302260200550	205	15-May
Visa	4485879807236620	467	17-Aug
Visa	4929022260471230	737	16-Mar
Visa	4485977341520710	13	18-Jun
Visa	4485755840466210	348	19-May
Visa	4716390332244960	38	17-Oct
Visa	4485523124608370	242	18-Sep
Visa	4716665992530370	564	19-Oct
Visa	4556831148202700	563	15-Mar
Visa	4916960292862870	83	16-Jun
MasterCard	5439290439016670	596	19-Feb
Visa	4539883913623090	45	18-Nov
MasterCard	5450972014347920	286	19-May
Visa	4916659190613370	237	16-Dec
MasterCard	5106342547100430	315	17-Feb
MasterCard	5517385753672840	663	19-Nov
Visa	4485426713299290	219	18-May
MasterCard	5489215737722140	194	19-Aug
MasterCard	5569785877862380	109	19-Dec
MasterCard	5509900778044430	517	16-Mar
Visa	4929055114071430	550	15-Apr
Visa	4539968772551520	346	15-Feb
MasterCard	5302802577399780	743	17-Apr
Visa	4485418530772000	166	18-Feb
MasterCard	5535146017474610	553	18-May
MasterCard	5453902950759880	434	17-Sep
MasterCard	5263619103366030	388	17-Sep
Visa	4929568273308230	291	17-May
Visa	4916055322266810	389	17-Aug
Visa	4929053070413620	594	15-Oct
Visa	4716268827020510	503	18-Aug
MasterCard	5300180265824340	813	15-Dec
MasterCard	5233035658573890	888	19-Jun
MasterCard	5161133162672340	154	17-Nov
MasterCard	5460374270586360	435	18-May
Visa	4716970705680220	106	19-Jul
Visa	4556239998415410	945	18-Jul
Visa	4532229942869690	45	17-Aug
MasterCard	5315283683888700	880	18-Dec
Visa	4539392422273570	116	18-Sep
Visa	4539323203984590	891	15-Jan
MasterCard	5255416800340650	745	17-Jan
MasterCard	5183502903551880	287	19-Dec
MasterCard	5408513367647660	330	19-Feb
Visa	4929204576029750	479	15-Apr
MasterCard	5286784507004420	307	15-Nov
Visa	4716959293206740	934	16-Jun
Visa	4929521695412320	519	16-Jul
MasterCard	5129372540362690	381	17-Jan
MasterCard	5454348226076150	364	17-Nov
Visa	4532841203499790	785	18-Feb
MasterCard	5547565071143450	934	16-Nov
MasterCard	5551181265885990	938	18-Dec
Visa	4539667370695140	613	15-Jul
MasterCard	5495745578120660	901	17-Jul
Visa	4916878151433280	236	17-Jan
MasterCard	5123651219578410	95	15-Aug
Visa	4716413786948860	547	15-Jun
MasterCard	5490133225540990	130	18-May
MasterCard	5334953258441790	871	17-Jul
MasterCard	5230663908173890	543	18-Nov
Visa	4539234104975770	743	18-Mar
MasterCard	5438275451461810	846	18-Oct
MasterCard	5530900026447350	773	18-Oct
MasterCard	5148661176646860	566	18-Jan
MasterCard	5232041494407440	482	19-Apr
Visa	4716536120993370	679	18-Jan
Visa	4916894143319120	436	15-May
Visa	4929304048799870	792	18-Apr
Visa	4556704719212060	359	17-Sep
MasterCard	5190240825655650	996	19-Aug
MasterCard	5509960039080290	732	16-Sep
Visa	4929130563778820	807	18-Apr
MasterCard	5222719951176960	772	16-Aug
Visa	4916739573979280	543	16-Jan
MasterCard	5400910787719890	486	18-Apr
MasterCard	5213158171311510	920	15-May
MasterCard	5360336384985380	105	17-Jan
MasterCard	5565122668350100	367	18-Feb
MasterCard	5138114797364810	701	16-Jan
MasterCard	5504782064082300	866	18-Apr
MasterCard	5173417841501600	815	16-Nov
MasterCard	5575504576840860	17	15-Aug
Visa	4539760489039310	742	16-Aug
MasterCard	5397600464207700	868	18-Jun
Visa	4539149702264860	467	19-Jul
Visa	4532404882326340	77	17-Apr
MasterCard	5171916650345440	687	18-Jan
MasterCard	5203024683979490	385	16-Dec
MasterCard	5586273544376460	752	16-Feb
Visa	4532191251654150	815	19-Apr
Visa	4929023303388410	54	15-Apr
Visa	4929802655851500	973	17-Nov
Visa	4556947324440180	955	16-Mar
Visa	4485755250913910	206	16-Sep
MasterCard	5250968214422450	966	19-Jan
Visa	4716519522360610	100	15-Aug
MasterCard	5140281224209680	371	15-Jan
Visa	4916271548554970	998	18-Nov
Visa	4539704120443160	123	16-May
Visa	4556589637424800	851	17-Oct
Visa	4716313003288060	450	15-Sep
Visa	4539250452588500	995	19-Jan
MasterCard	5589820978961550	185	19-Sep
Visa	4532208580817610	227	15-Oct
Visa	4929726454856940	728	15-Feb
Visa	4485426436007880	112	15-Jul
MasterCard	5216596000861080	620	18-Nov
MasterCard	5243485796105980	317	16-Jan
MasterCard	5142288162621030	12	17-Jun
Visa	4485013757299060	836	17-Oct
MasterCard	5151151910909300	947	17-Jul
Visa	4929991911755570	119	18-Oct
Visa	4716721773958060	147	19-Feb
MasterCard	5115064846672620	411	16-Jul
Visa	4539921507093700	786	18-Dec
Visa	4716763530314740	781	16-Dec
MasterCard	5386924421784610	728	17-Aug
Visa	4916304030652910	267	16-Jan
MasterCard	5476478217539960	264	15-Sep
Visa	4532553113089070	240	16-Mar
MasterCard	5135179536652540	616	19-May
Visa	4556092551907750	34	19-Jun
Visa	4485208719621640	257	16-Oct
Visa	4532251301253900	852	15-Sep
MasterCard	5564690157948780	493	16-Mar
MasterCard	5494683931982250	58	17-Jun
Visa	4916293889813000	486	18-Feb
Visa	4716250878109360	268	19-Dec
MasterCard	5136047073281810	314	17-Apr
MasterCard	5241168314836830	35	15-Feb
MasterCard	5219325901855150	958	18-Apr
MasterCard	5516005342161060	808	16-Feb
Visa	4539082076796060	788	18-Feb
Visa	4532130841029720	674	18-Apr
Visa	4716664775441380	34	17-Jul
Visa	4716926565371430	499	15-Nov
MasterCard	5258097924537570	262	18-Mar
Visa	4532252103011990	590	15-Apr
MasterCard	5462014180747760	515	15-Nov
Visa	4916872846323100	541	16-Mar
MasterCard	5283399706316130	266	17-Aug
MasterCard	5252091311058920	868	18-Jun
Visa	4916386661210810	737	17-Apr
MasterCard	5209618775833570	779	16-Jan
MasterCard	5536303862645540	597	15-Jul
Visa	4556986416939330	210	18-Apr
MasterCard	5520783480285510	278	18-Feb
MasterCard	5486297660040970	680	16-Jan
MasterCard	5415551159216350	298	18-Jun
Visa	4532321170405230	103	15-Aug
Visa	4929898394065710	494	17-Jul
Visa	4532433693284580	777	15-Oct
Visa	4716262411257510	888	15-Feb
MasterCard	5382840479142270	791	18-Dec
Visa	4916221463183480	8	18-Nov
MasterCard	5328542101671470	131	16-Dec
MasterCard	5177121681896210	357	16-Jun
Visa	4485955844607870	579	15-Mar
MasterCard	5402981187163660	716	16-Jan
Visa	4556972348204890	99	18-Oct
Visa	4539921187903700	499	18-Apr
MasterCard	5576421229187930	221	16-Feb
Visa	4556110806465870	424	15-May
MasterCard	5551181073148980	54	16-Sep
Visa	4539242181381910	881	19-Aug
MasterCard	5486245909795140	435	17-Jul
MasterCard	5159190234558810	196	16-Mar
MasterCard	5357982716086660	742	19-Jan
MasterCard	5188615022678090	214	19-Jul
MasterCard	5517950651513940	25	15-Sep
Visa	4556823538534320	734	15-Apr
Visa	4556025787884870	185	18-May
Visa	4916889052300990	948	17-Feb
Visa	4532738572593430	367	18-Dec
MasterCard	5146273353938720	492	17-Jul
MasterCard	5444235378635420	930	17-Oct
MasterCard	5258846797895160	653	17-Jun
Visa	4929440651852500	168	16-Feb
MasterCard	5270243585886730	506	15-May
MasterCard	5474399065468650	368	17-Mar
Visa	4929842352928950	236	18-Apr
Visa	4539182546070600	185	15-Feb
Visa	4929546112409420	638	18-Jun
MasterCard	5132543667410000	266	19-Nov
MasterCard	5195470639276940	763	19-Mar
MasterCard	5586201677879860	791	19-Oct
Visa	4539783112849390	618	16-May
Visa	4556295131269460	225	15-Feb
MasterCard	5103495630522850	363	16-Mar
Visa	4556054609374870	618	18-Jul
MasterCard	5573591500718380	277	16-Aug
MasterCard	5466287125659220	110	17-Dec
Visa	4716606758636130	917	19-Oct
MasterCard	5269666856907680	268	18-Apr
Visa	4929341144610690	586	19-Apr
MasterCard	5215436765559270	881	19-Dec
Visa	4929905001249590	19	17-Dec
Visa	4916587357330170	877	18-Dec
MasterCard	5333327551189340	951	18-Dec
MasterCard	5322613352398790	475	18-May
MasterCard	5289833735861360	60	18-Apr
Visa	4539689986336400	674	16-Nov
MasterCard	5553497774427840	823	19-Feb
MasterCard	5517266386597800	396	17-Nov
Visa	4532240295682040	893	16-Mar
Visa	4716316057423500	247	17-Apr
MasterCard	5489831221160220	664	15-Oct
MasterCard	5322000071187330	495	15-Jun
MasterCard	5164950643474540	412	19-Nov
MasterCard	5103445573210400	271	18-Apr
Visa	4916047094312910	868	15-Nov
Visa	4716480203796220	615	15-Oct
MasterCard	5475922619500470	463	15-Jul
MasterCard	5572319497965800	307	15-Mar
MasterCard	5581355935575490	997	17-Sep
MasterCard	5201468991773820	622	18-Jul
MasterCard	5571396660618100	922	17-Aug
Visa	4929758680796120	318	17-Jun
MasterCard	5523457015464290	192	19-Nov
MasterCard	5211681879614300	775	17-Sep
MasterCard	5336976463673590	769	16-Jun
MasterCard	5392177261796540	967	17-Jan
MasterCard	5450828756815730	623	15-Jun
Visa	4556699189376360	50	18-Sep
Visa	4929745006315120	606	15-Aug
MasterCard	5288766178823650	994	18-Dec
MasterCard	5201628354722800	948	15-Aug
Visa	4485521880980340	209	18-Jan
MasterCard	5556065589532040	139	18-Nov
MasterCard	5332103105775200	653	18-Apr
MasterCard	5416285655583130	303	18-Jun
MasterCard	5489015659671510	22	15-Aug
MasterCard	5302264866748960	611	18-Jan
MasterCard	5163751996755940	69	19-Aug
MasterCard	5315310076786530	834	18-Apr
Visa	4532341409184310	949	15-Dec
Visa	4485772355017520	125	17-Jan
Visa	4916031581633910	887	18-Jul
MasterCard	5571703339802710	77	15-Jun
Visa	4929691868410400	359	17-Jun
MasterCard	5190272377066560	494	17-Nov
MasterCard	5104709513308570	381	19-Apr
Visa	4916224920227890	632	17-Sep
MasterCard	5550634967190680	282	18-Feb
Visa	4916807215816200	767	19-Apr
Visa	4929807802964720	251	15-Jul
MasterCard	5410920415579680	733	16-Apr
Visa	4716564370269250	560	18-Jul
MasterCard	5434480842694640	29	18-Nov
Visa	4716092230969090	72	18-Dec
Visa	4556268392335180	879	18-Nov
Visa	4556881321734660	953	19-Apr
MasterCard	5356006108444410	373	17-Oct
Visa	4929534875286740	521	17-Oct
MasterCard	5170333507414670	556	15-Feb
Visa	4929094967468650	252	19-Feb
Visa	4539047733171370	486	15-Jan
Visa	4532530056008090	123	19-Mar
MasterCard	5304394094790320	667	16-Apr
MasterCard	5131520289928500	592	19-Nov
Visa	4539903483885610	732	17-May
MasterCard	5439611090350590	831	19-Apr
Visa	4539015024133900	307	15-Jul
MasterCard	5369476522222180	862	19-Jul
MasterCard	5135516720953370	830	16-May
MasterCard	5534557242652130	407	16-Feb
Visa	4916114344962500	135	16-May
Visa	4556679227795470	296	19-Apr
Visa	4716223987401990	732	19-Mar
MasterCard	5476184727998950	280	17-Apr
MasterCard	5262657559011700	114	15-Feb
MasterCard	5563421277855050	647	17-Jun
MasterCard	5166884799495530	539	17-Mar
MasterCard	5235998882342520	605	19-Oct
MasterCard	5478031502823660	478	17-Jun
MasterCard	5425714385626370	812	18-Dec
Visa	4556074314948570	430	16-Nov
Visa	4716813647108350	125	18-Feb
Visa	4716332324816400	854	17-Mar
MasterCard	5511208278023640	530	18-Jan
MasterCard	5298353117962020	82	17-Jun
Visa	4916920311541400	421	16-Mar
MasterCard	5125924298753870	820	18-May
Visa	4716799807247960	553	19-Feb
MasterCard	5103297669195750	484	17-Feb
Visa	4716701347639970	890	16-Dec
MasterCard	5428368974867630	621	15-Nov
MasterCard	5581777398166780	697	18-Mar
MasterCard	5374767062754140	768	16-Sep
MasterCard	5442152676335600	994	19-Mar
MasterCard	5417086877221350	944	17-Dec
Visa	4539675737626520	373	18-Feb
MasterCard	5295975825083810	108	18-Dec
MasterCard	5166990928070660	901	17-Nov
Visa	4485438320251120	340	18-Oct
Visa	4916352637552300	913	15-Dec
Visa	4716289039349980	477	16-Sep
Visa	4556438921698130	796	19-Mar
MasterCard	5391978797214530	752	16-Aug
Visa	4916837018997430	489	19-Jul
Visa	4929616534017410	428	16-Jul
MasterCard	5433184734724250	185	17-Jan
Visa	4556509500776520	711	16-Apr
Visa	4556279046667110	648	18-Mar
Visa	4532486687430310	361	17-Mar
MasterCard	5363939068871560	641	16-Aug
MasterCard	5557012265302060	293	19-Oct
Visa	4556202119279290	665	16-May
Visa	4539560349153260	326	18-Mar
MasterCard	5377575019695740	628	18-Dec
MasterCard	5498901059130940	863	16-Jun
MasterCard	5301783750907670	301	19-Feb
Visa	4485424690383070	86	18-Jan
Visa	4929510883157290	227	15-Mar
MasterCard	5291978874425570	910	15-Dec
MasterCard	5387736133001360	112	17-Aug
MasterCard	5262504541109910	701	15-Apr
Visa	4929646936707590	91	15-May
Visa	4929107649245150	452	16-May
MasterCard	5454943017968890	495	18-Dec
Visa	4556445246007050	21	18-Nov
MasterCard	5444402603596480	197	17-Apr
Visa	4916437806468120	126	16-Jun
Visa	4556951379704310	721	18-Apr
MasterCard	5398092460719520	686	19-Aug
MasterCard	5540566199439030	164	16-Sep
Visa	4539491184226690	654	17-Dec
MasterCard	5536623049585350	866	19-Jul
Visa	4916714183878360	235	16-Dec
Visa	4716135205082970	421	15-Feb
Visa	4539062566253150	260	19-Sep
Visa	4556956051368600	739	17-Oct
Visa	4532725354317610	531	16-Jan
MasterCard	5505869976364700	939	19-Jul
MasterCard	5131297049651570	729	17-Sep
Visa	4485808041691980	399	17-Sep
MasterCard	5319949730042000	841	18-Mar
MasterCard	5188996306495590	926	19-Mar
MasterCard	5410731461614130	57	15-Mar
Visa	4532266782783340	614	16-Sep
MasterCard	5180369714533010	313	19-Apr
Visa	4532739865049880	992	19-Nov
MasterCard	5135470072972430	219	17-Oct
MasterCard	5592055256986370	832	19-Sep
MasterCard	5174032638580450	392	19-Dec
MasterCard	5177108029408250	928	19-Jul
MasterCard	5286030058726720	149	19-Apr
Visa	4556681039840950	286	18-Dec
MasterCard	5379725017427310	698	15-Mar
MasterCard	5513337972018000	68	16-May
Visa	4929571510887560	157	18-Jul
MasterCard	5256994867635160	758	18-May
Visa	4916368773809710	709	17-Jun
MasterCard	5568164484317500	3	19-Nov
Visa	4916119229640410	505	19-Jul
Visa	4556774733966980	888	19-Aug
Visa	4485078671577100	550	17-Jul
Visa	4716851391057240	102	19-Oct
MasterCard	5391389620964180	185	17-May
MasterCard	5116886858052000	426	18-Aug
MasterCard	5351772822656680	599	15-Aug
Visa	4716610941432200	907	17-Nov
MasterCard	5219054635412510	379	17-May
MasterCard	5308038895261250	226	16-Feb
MasterCard	5545368228090860	25	18-May
Visa	4716554887378590	369	16-May
Visa	4556000195802620	670	18-Nov
Visa	4532328740526160	276	18-Jan
Visa	4556004558013700	116	17-Aug
Visa	4716884620776330	27	18-May
Visa	4485018171362470	67	15-Oct
MasterCard	5259883958264890	810	17-Jun
Visa	4716341686045570	850	17-Apr
MasterCard	5560894092201500	791	19-Jan
Visa	4556212620059450	435	19-Jul
MasterCard	5536543897487940	556	19-Aug
MasterCard	5278444026461950	286	18-Sep
Visa	4485387940320840	977	15-Sep
MasterCard	5419022588214380	855	16-Mar
MasterCard	5277927751250260	174	16-Jul
Visa	4716846320487680	31	19-Oct
MasterCard	5117241871789930	761	19-Nov
Visa	4556030176278720	608	18-Feb
Visa	4929183248210380	61	18-Dec
MasterCard	5115374411060300	687	17-Oct
MasterCard	5156696194998120	114	15-May
Visa	4532475191260970	878	18-May
Visa	4916662232856520	216	15-Aug
MasterCard	5497128587357940	4	17-Sep
Visa	4532886470950190	191	18-May
Visa	4716016612561970	619	16-Apr
Visa	4716900472080590	124	19-Oct
Visa	4916160381408650	299	15-Sep
Visa	4485501640755560	635	19-Jun
MasterCard	5232378855053040	905	18-Jan
Visa	4556772514697970	393	18-Aug
Visa	4916287240686220	628	18-Jul
MasterCard	5270325596449280	169	18-Apr
MasterCard	5213138583640840	843	16-Sep
Visa	4485937337317080	74	17-Apr
MasterCard	5510100382497560	188	19-Mar
Visa	4539491748497800	868	17-Jul
Visa	4556301664039610	926	17-Oct
Visa	4916330408802990	809	18-Dec
MasterCard	5296385934279890	803	19-Mar
MasterCard	5332593634340040	683	18-Nov
MasterCard	5160633875222750	237	15-Jun
Visa	4716610352925860	943	18-May
MasterCard	5569878933819240	408	18-Sep
Visa	4929160121993130	861	19-Sep
Visa	4532203193588960	937	15-Apr
Visa	4539917832825080	244	16-Aug
Visa	4485065984757580	825	17-Nov
MasterCard	5404729672277520	121	18-Aug
MasterCard	5131409085462250	919	17-Jun
MasterCard	5103480322835950	412	18-Apr
MasterCard	5528754615483980	730	19-Feb
MasterCard	5345299910306050	646	18-Jan
Visa	4539729102503660	839	19-Sep
Visa	4556700831107000	994	18-Jun
Visa	4532797076076390	335	17-Sep
Visa	4485318780619770	403	18-Jul
MasterCard	5135718613987890	794	18-May
MasterCard	5568212776311210	658	16-Sep
Visa	4929567310053930	591	17-Dec
MasterCard	5400108093706550	367	18-Mar
MasterCard	5531292941176250	348	18-Nov
MasterCard	5316897535550250	290	15-Jul
MasterCard	5266247949013960	351	18-Aug
Visa	4916186657168300	601	17-May
MasterCard	5300547472479420	664	15-Jul
Visa	4716055781836260	824	19-Apr
MasterCard	5467849450974540	280	16-Oct
Visa	4929365013537490	584	18-Sep
MasterCard	5103955368503330	424	16-Feb
MasterCard	5493367588465220	372	18-Nov
Visa	4485845913538030	617	19-Nov
MasterCard	5541461443394430	12	15-Feb
Visa	4532496186375150	871	17-Oct
MasterCard	5544382934703110	437	19-Jul
Visa	4539993342683100	26	18-Jun
Visa	4556898040571490	850	19-Jul
Visa	4716333230356480	292	19-Sep
MasterCard	5202396060632800	619	15-Nov
Visa	4929093172966640	104	17-Nov
Visa	4539540630999560	997	19-Sep
MasterCard	5194351095491960	967	16-Jun
Visa	4532622339242780	648	19-Sep
Visa	4929155540255170	919	16-Jun
Visa	4485527086922510	176	15-May
MasterCard	5411587546248780	612	17-Nov
MasterCard	5583939017850210	495	19-Apr
Visa	4716838585563820	877	18-Oct
Visa	4532075808291060	586	15-Mar
Visa	4532183602942370	511	17-Oct
MasterCard	5277645098137410	926	19-Aug
Visa	4716400719930980	332	19-Aug
Visa	4716193270109340	935	18-May
Visa	4929257792549910	809	16-Apr
MasterCard	5336102480392610	474	15-Mar
MasterCard	5312734955792130	995	16-Nov
Visa	4539363282285720	570	16-Mar
Visa	4916272600362760	972	18-Jan
Visa	4916377587942890	617	15-Oct
Visa	4556985342497790	363	19-Aug
Visa	4539485109070820	507	19-Jun
MasterCard	5513431900334580	698	15-Aug
MasterCard	5165199696560760	259	18-Apr
Visa	4485331381679510	951	19-Nov
MasterCard	5196659954717840	168	16-Aug
MasterCard	5455442977059910	123	16-Jul
MasterCard	5452468153841830	801	17-May
MasterCard	5118547681559540	393	19-Jun
Visa	4929914885905290	309	17-Aug
MasterCard	5367789799528780	59	19-Jul
Visa	4532102864360330	367	18-Aug
MasterCard	5552380276112140	791	19-Sep
MasterCard	5341300856003580	854	18-Mar
Visa	4716443076530590	934	19-Nov
Visa	4716193324450870	315	16-Mar
MasterCard	5288347664295020	79	17-Mar
MasterCard	5232659513824990	527	15-Nov
MasterCard	5293762763086300	868	15-Apr
MasterCard	5429564416365960	20	19-Jun
MasterCard	5586348537447560	976	17-Jan
Visa	4556215459802800	896	19-Nov
Visa	4539941773898110	777	19-Jan
MasterCard	5378465792816180	22	17-Jun
Visa	4532321667586000	473	16-Jun
MasterCard	5209937580393490	171	17-Oct
MasterCard	5305450610784210	712	15-May
Visa	4539166102265880	32	17-Apr
Visa	4916517530020260	200	18-Aug
MasterCard	5217272160741400	173	16-Apr
Visa	4716758918269850	207	18-Sep
Visa	4716489126402980	937	19-Feb
MasterCard	5572289044025760	432	19-Oct
MasterCard	5449064954176970	97	16-Mar
MasterCard	5192512322883830	263	17-Mar
Visa	4716865495593980	157	19-Sep
Visa	4532393076306010	634	17-Dec
MasterCard	5545027653195020	969	19-Sep
Visa	4556374285043250	569	15-Jul
Visa	4532967701173360	284	15-Feb
MasterCard	5430973472101010	786	15-May
Visa	4929049978523130	874	17-Jul
MasterCard	5580824404577390	476	15-Jun
Visa	4929921958114200	933	17-Jul
MasterCard	5147484292394120	965	15-Jan
Visa	4916814328646650	592	19-Nov
MasterCard	5299991808288350	389	16-Dec
MasterCard	5563059391799440	310	17-Mar
Visa	4916691881750820	616	19-Feb
MasterCard	5470762598827460	39	16-Apr
MasterCard	5510794108343570	82	16-Oct
Visa	4716875695349680	502	15-Nov
MasterCard	5168055829438850	271	15-Jan
Visa	4716857071589220	127	17-May
MasterCard	5239461394022330	495	16-May
MasterCard	5485291879568850	870	17-Jun
Visa	4539063463273730	412	16-Aug
MasterCard	5418259013861320	916	19-May
MasterCard	5412289313395990	792	15-Jul
Visa	4485495001399860	338	17-Aug
MasterCard	5143806456806080	629	18-Jan
MasterCard	5385415986854860	970	18-Sep
Visa	4716800417010360	474	18-Dec
MasterCard	5443548113909990	394	18-Dec
MasterCard	5351078767780000	223	17-Jan
Visa	4539244673319950	996	15-Sep
Visa	4556664804483890	290	17-Aug
MasterCard	5576821539114850	639	17-Apr
Visa	4485808922244140	743	18-Feb
MasterCard	5445003484022380	755	15-Jan
MasterCard	5202180964822790	243	19-May
MasterCard	5335215464354310	869	19-Jan
MasterCard	5531920484956810	697	15-May
Visa	4929503337370180	818	16-Mar
MasterCard	5567305921194770	409	17-Apr
MasterCard	5173847746866140	269	15-Dec
Visa	4485219800458020	116	18-Dec
MasterCard	5364462507854690	755	16-Mar
MasterCard	5153780693562640	2	19-Apr
Visa	4716546684061040	74	18-Feb
MasterCard	5137414343450840	318	19-Apr
Visa	4532854943166890	647	19-Apr
MasterCard	5425590221401980	920	15-Nov
Visa	4716521348880370	653	15-Feb
Visa	4539105274658320	338	16-Feb
Visa	4532983539172040	164	18-Feb
